Sale_ID,Customer_ID,Car_ID,Sale_Date,Quantity,Sale_Price,Payment_Method,Salesperson
S01280,CU0619,C0124,2023-02-15,3,66964.74,Credit,Donald Mitchell
S01281,CU1740,C0081,2023-02-20,2,83518.45,Credit,Deanna Carlson
S01282,CU1523,C0310,2025-10-05,1,77036.07,Installment,Jill Vega
S01283,CU1118,C0424,2024-04-16,1,24190.74,Installment,Caitlin Fischer
S01284,CU0187,C0384,2025-01-30,2,23002.31,Cash,Amanda Nguyen
S01285,CU0078,C0078,2023-10-04,1,78160.39,Cash,Michael Morrison
S01286,CU0621,C0146,2025-08-20,3,46526.96,Credit,Mr. Scott Chavez
S01287,CU1031,C0003,2024-08-13,2,60719.0,Credit,Alejandro Malone
S01288,CU1016,C0128,2023-09-27,1,18389.88,Installment,Chase Carroll
S01289,CU1993,C0117,2025-10-25,2,60106.43,Credit,John Blackwell
S01290,CU0574,C0350,2023-07-17,2,21279.09,Installment,Mike Payne
S01291,CU1811,C0393,2025-09-23,1,80448.6,Cash,Kristen Weaver
S01292,CU1347,C0262,2024-03-10,2,35399.83,Cash,Philip Smith
S01293,CU1337,C0443,2025-05-14,2,94769.78,Credit,Christine Andrews
S01294,CU1266,C0499,2024-01-05,3,80325.32,Credit,Jennifer Branch
S01295,CU0901,C0057,2023-05-13,2,24996.14,Credit,Kathleen Moore
S01296,CU1084,C0449,2025-09-21,1,37998.17,Cash,Antonio Cain
S01297,CU1557,C0350,2025-10-20,2,62285.42,Credit,Jeffery Smith
S01298,CU1005,C0400,2024-10-23,2,58187.98,Installment,Brandon Johnson
S01299,CU0605,C0279,2025-05-24,1,35433.09,Cash,David Holt
S01300,CU1810,C0317,2023-10-09,1,87912.04,Cash,Casey Zhang
S01301,CU1397,C0115,2022-11-15,2,32113.79,Cash,Jennifer Gates
S01302,CU0166,C0128,2025-05-27,1,64267.49,Installment,Ashley Bell
S01303,CU1149,C0178,2025-07-23,2,47258.57,Credit,Christine Macias
S01304,CU0166,C0030,2025-06-30,1,29560.36,Cash,Anthony Clarke
S01305,CU0430,C0144,2023-03-07,2,92922.11,Credit,Emily Watson
S01306,CU0891,C0339,2023-11-30,1,18764.94,Cash,Jodi Espinoza
S01307,CU0106,C0261,2022-11-17,3,66298.41,Installment,Austin Wiley
S01308,CU0643,C0287,2025-07-23,2,71132.78,Installment,Amy Meyer
S01309,CU1024,C0489,2023-07-05,1,77527.05,Credit,Sheila Frost
S01310,CU0957,C0283,2023-09-18,1,25498.97,Credit,Kenneth Thomas
S01311,CU0996,C0176,2025-08-25,2,85131.27,Cash,Elizabeth Dean
S01312,CU1385,C0307,2023-11-11,2,20632.17,Installment,Jordan Coleman
S01313,CU0640,C0366,2023-08-21,3,54177.94,Cash,Gerald Bray
S01314,CU1777,C0287,2024-03-16,2,59742.34,Installment,Andrea Evans
S01315,CU1563,C0373,2024-11-09,2,18175.15,Credit,Emily Mann
S01316,CU0220,C0201,2025-09-17,3,41018.43,Installment,Keith Yoder
S01317,CU1344,C0323,2024-03-04,2,27842.32,Installment,Elizabeth Swanson
S01318,CU0597,C0114,2025-09-05,2,62108.73,Credit,Dawn Cooper
S01319,CU1386,C0439,2023-07-20,1,74957.1,Credit,Scott Walsh
S01320,CU1838,C0144,2023-04-22,2,64666.07,Credit,Christy Madden
S01321,CU1023,C0215,2025-04-18,3,22983.74,Installment,Hannah Rios
S01322,CU0393,C0045,2025-01-26,3,97749.17,Cash,Jason Ward
S01323,CU0611,C0475,2023-02-01,3,67589.66,Installment,Monica Hernandez
S01324,CU0498,C0278,2024-05-11,2,37700.3,Credit,Sarah Garrett
S01325,CU0903,C0270,2024-10-09,3,44525.85,Installment,Michael Charles
S01326,CU1318,C0464,2023-06-01,1,26198.78,Credit,Cheryl Walker
S01327,CU0601,C0105,2024-01-06,1,97746.03,Cash,Monica Scott
S01328,CU0408,C0467,2024-08-01,2,74711.33,Installment,Jessica Duffy
S01329,CU0047,C0224,2025-03-11,2,66929.72,Cash,Cristian Underwood
S01330,CU0810,C0422,2023-12-27,3,55680.74,Credit,Carol Williams
S01331,CU1683,C0279,2025-02-16,3,71656.67,Credit,Jeff Sanders
S01332,CU0867,C0325,2024-11-01,1,83757.1,Cash,Michael Fox
S01333,CU1271,C0106,2023-10-27,3,94638.71,Credit,Erika Johnson
S01334,CU0364,C0325,2022-11-29,1,61458.99,Cash,April Morris
S01335,CU1677,C0051,2024-04-10,3,87370.37,Credit,Ryan Blair
S01336,CU0174,C0074,2025-06-23,3,55825.76,Credit,Jennifer Blake
S01337,CU1566,C0334,2025-07-20,3,42449.95,Cash,Cynthia Phillips
S01338,CU0414,C0054,2023-07-21,1,54921.66,Credit,Leslie Blake
S01339,CU0449,C0334,2023-02-10,2,36556.46,Credit,Stanley Perez
S01340,CU1818,C0488,2023-01-17,2,72751.96,Credit,Nicholas Brown
S01341,CU0928,C0057,2023-12-24,2,19045.63,Cash,Denise Jackson
S01342,CU0001,C0459,2025-10-15,2,78144.44,Installment,Deborah Ross
S01343,CU1456,C0110,2024-06-02,1,85113.5,Installment,Tami Hicks
S01344,CU0065,C0391,2024-08-21,2,96941.27,Cash,Scott Herrera
S01345,CU1137,C0071,2025-08-02,1,73600.0,Installment,Nicole Nelson
S01346,CU0388,C0141,2024-12-08,3,25760.01,Credit,Rodney Cruz
S01347,CU1068,C0108,2023-10-17,3,96682.23,Credit,Gregory Nelson
S01348,CU1935,C0183,2024-09-15,2,63723.23,Installment,Jack Rodriguez
S01349,CU0138,C0168,2024-11-21,2,37651.72,Installment,Maxwell Hays
S01350,CU0950,C0373,2024-10-11,1,52710.84,Credit,Patricia Green
S01351,CU1248,C0451,2023-06-12,1,67374.96,Cash,Angela Cohen
S01352,CU0449,C0497,2024-06-28,3,42905.23,Installment,Marissa Dixon
S01353,CU0263,C0294,2025-04-08,1,29689.6,Installment,Monica Thomas
S01354,CU1382,C0257,2025-04-14,2,61767.13,Installment,Lorraine Berry
S01355,CU0937,C0451,2023-04-21,1,43897.97,Installment,Brian Drake
S01356,CU1492,C0017,2025-10-06,3,59041.24,Installment,Morgan Jones DDS
S01357,CU1860,C0090,2024-10-29,2,73122.5,Installment,Matthew Adkins
S01358,CU0340,C0282,2024-03-26,3,91105.25,Installment,Lorraine Johnson
S01359,CU0082,C0231,2022-12-03,3,63630.15,Cash,Ashley Miller
S01360,CU1429,C0457,2025-04-16,1,84673.38,Credit,Jacob Nelson
S01361,CU1795,C0407,2022-12-12,1,31088.18,Installment,Pamela Gibson
S01362,CU0121,C0409,2025-04-18,3,37245.55,Credit,Katie Gomez
S01363,CU0728,C0466,2023-09-26,3,35183.48,Cash,Lance Lee
S01364,CU0283,C0296,2023-05-11,1,91900.38,Installment,Wendy Torres
S01365,CU1812,C0078,2024-12-06,3,68854.5,Credit,Kathryn Perry
S01366,CU0812,C0001,2024-11-03,1,34409.99,Cash,Misty Morales
S01367,CU0310,C0407,2024-01-04,2,25470.12,Credit,Thomas Roy
S01368,CU1165,C0348,2024-08-08,1,94252.44,Cash,James Harris
S01369,CU1609,C0202,2022-12-27,1,96974.18,Installment,David Rivera
S01370,CU0457,C0206,2025-05-07,1,61820.06,Installment,Scott Maldonado
S01371,CU0330,C0242,2024-07-16,2,52768.11,Cash,Luis Rivera
S01372,CU0219,C0419,2024-04-05,1,45350.59,Installment,Christine Johnson
S01373,CU0523,C0063,2024-11-02,2,56948.46,Installment,Catherine Walsh DDS
S01374,CU0500,C0040,2023-10-12,1,69884.56,Cash,Christina Rosales
S01375,CU0476,C0338,2024-03-09,1,61404.8,Credit,Megan Roberson
S01376,CU0831,C0393,2023-02-11,2,19445.37,Credit,Gregory Johnson
S01377,CU1243,C0128,2024-05-18,3,53544.37,Cash,Christopher Duran
S01378,CU0059,C0400,2022-12-29,3,82978.7,Credit,Michael Parsons
S01379,CU0121,C0056,2023-12-05,1,96970.99,Credit,Heather Smith
S01380,CU0105,C0472,2023-06-15,3,75664.92,Installment,Melissa Cain
S01381,CU1412,C0431,2022-12-12,1,88952.83,Credit,Gary Diaz
S01382,CU0094,C0365,2023-07-02,3,21623.87,Installment,Vanessa Garcia
S01383,CU1570,C0153,2025-01-11,1,32495.27,Credit,Melissa Armstrong
S01384,CU1039,C0086,2024-01-02,3,93743.14,Cash,Jennifer Johnson
S01385,CU1371,C0422,2023-11-29,1,89080.26,Credit,Glen Allen
S01386,CU0307,C0427,2025-07-05,3,40782.54,Installment,Jacob Robinson
S01387,CU0213,C0183,2023-04-19,1,89814.66,Cash,Jay Wallace
S01388,CU1960,C0204,2024-10-11,2,38037.76,Cash,Jennifer Sanchez
S01389,CU1023,C0282,2025-02-25,1,59302.31,Credit,Raymond Peterson
S01390,CU0209,C0025,2023-03-17,3,41968.94,Installment,Diana Jackson
S01391,CU1458,C0377,2024-03-03,1,58855.14,Cash,Justin Mueller
S01392,CU1588,C0219,2025-08-03,2,50529.17,Installment,Mrs. Natalie Martin
S01393,CU0348,C0333,2025-07-03,2,50836.82,Cash,Marcia Weaver
S01394,CU0764,C0019,2024-11-30,3,34337.93,Credit,Jessica Peterson
S01395,CU0865,C0272,2025-04-11,3,76913.84,Installment,Jill Bridges
S01396,CU0903,C0058,2023-04-10,2,77343.27,Credit,William Carlson
S01397,CU0838,C0221,2025-02-14,2,34651.92,Installment,Lori Daniel
S01398,CU1473,C0328,2024-05-15,3,67980.08,Credit,Monica Mcdonald
S01399,CU1229,C0171,2025-01-20,1,93909.99,Credit,Russell Massey
S01400,CU0107,C0431,2024-02-09,3,31974.14,Credit,Amber Dominguez
S01401,CU0081,C0421,2024-09-22,1,74533.26,Cash,Joseph Caldwell
S01402,CU0408,C0439,2025-04-20,1,29020.81,Credit,Angela Lutz
S01403,CU0033,C0194,2025-09-20,3,20579.67,Installment,Mary Lucero
S01404,CU1280,C0278,2023-11-30,1,79715.76,Installment,Alexander Davis
S01405,CU0876,C0129,2022-11-22,2,52113.86,Credit,Robert Stewart
S01406,CU0450,C0099,2025-09-03,2,16216.42,Installment,Heidi Jenkins
S01407,CU0104,C0364,2022-12-18,2,41700.32,Installment,Michael Woods
S01408,CU0823,C0462,2023-07-06,3,22497.12,Installment,Mrs. Jacqueline Hunt
S01409,CU0326,C0175,2025-01-03,1,22362.25,Cash,Jacob Hoffman
S01410,CU0292,C0391,2025-10-11,3,53289.5,Installment,David Pierce
S01411,CU1092,C0200,2025-02-17,3,60744.91,Cash,Tina Leonard
S01412,CU1060,C0494,2024-03-01,1,52021.83,Cash,Kristen Zavala
S01413,CU0090,C0309,2023-11-18,1,73765.93,Credit,Christy Chase
S01414,CU1026,C0045,2023-06-29,1,85593.72,Installment,Krista Savage
S01415,CU1627,C0394,2025-02-03,2,54824.99,Installment,David Davis
S01416,CU1062,C0159,2022-12-04,1,50166.3,Credit,Sara Hernandez
S01417,CU1037,C0141,2023-09-17,3,51907.61,Credit,Victoria Vega
S01418,CU1537,C0222,2024-05-12,1,38146.24,Credit,Jeffrey Nguyen
S01419,CU0353,C0030,2023-12-31,1,18472.53,Installment,Paul Day
S01420,CU1326,C0102,2023-03-23,1,35641.58,Credit,Susan Randolph
S01421,CU0361,C0056,2023-08-18,1,70657.86,Installment,Trevor Barber
S01422,CU0646,C0322,2023-10-14,2,65379.63,Credit,Dr. Robert Myers
S01423,CU0386,C0213,2024-12-10,1,40793.79,Installment,Amy Smith
S01424,CU1516,C0410,2023-02-16,3,16187.86,Credit,Yvonne Bowen
S01425,CU0811,C0333,2024-03-16,1,66290.45,Credit,Nathan Evans
S01426,CU0477,C0218,2024-05-05,2,90785.65,Cash,Jonathan Washington
S01427,CU1754,C0490,2024-07-14,2,31165.85,Cash,Michelle Obrien
S01428,CU0619,C0006,2025-04-07,1,38199.83,Cash,Jane Smith
S01429,CU1670,C0360,2023-07-25,1,91103.26,Installment,Nathan Harrell
S01430,CU0812,C0327,2024-10-19,1,66685.44,Installment,Stephanie Bradshaw
S01431,CU0456,C0094,2024-08-23,3,98066.11,Cash,Breanna Little
S01432,CU0474,C0323,2024-07-27,3,25467.11,Installment,Mark Sawyer
S01433,CU0727,C0032,2023-09-03,1,85341.34,Credit,Teresa Frye
S01434,CU0487,C0185,2023-10-20,3,23508.01,Cash,Annette Ortega
S01435,CU1060,C0420,2023-10-15,3,33066.93,Cash,Megan Chang
S01436,CU1594,C0484,2025-09-01,3,84106.52,Installment,Victor Blake
S01437,CU1180,C0290,2023-12-08,2,39697.3,Credit,Mrs. Kimberly Hurst
S01438,CU1145,C0332,2025-05-04,3,79694.63,Cash,Bryan Frazier
S01439,CU1524,C0029,2025-06-12,3,99758.36,Credit,Pamela Rivers
S01440,CU1660,C0430,2023-06-29,2,30701.34,Cash,Holly Singh
S01441,CU0932,C0421,2022-12-10,1,59727.23,Installment,Heidi Anderson
S01442,CU1042,C0210,2024-08-15,3,94461.39,Installment,Amanda Jackson
S01443,CU0984,C0126,2025-01-20,1,93855.22,Cash,Timothy Young
S01444,CU1251,C0449,2023-07-25,1,27900.76,Credit,Karen Johnson
S01445,CU1854,C0238,2024-09-25,2,69453.13,Cash,Faith Price
S01446,CU0425,C0355,2025-05-21,2,49307.14,Credit,Max Gomez
S01447,CU0912,C0135,2025-06-19,2,55833.71,Installment,Kevin Jackson
S01448,CU0071,C0075,2023-12-24,1,92866.69,Credit,John Allen
S01449,CU1942,C0146,2025-09-04,3,75911.44,Installment,Thomas Russell
S01450,CU1565,C0125,2023-12-25,1,60331.95,Credit,Lauren Smith
S01451,CU1948,C0274,2025-04-28,1,23417.16,Cash,Bill King
S01452,CU1632,C0241,2022-11-05,3,37836.81,Credit,Melissa Peters
S01453,CU1785,C0281,2025-01-23,2,77256.29,Installment,Joseph Hall
S01454,CU1574,C0217,2025-06-11,1,97591.9,Credit,Luke Cooper
S01455,CU1101,C0180,2024-11-26,3,24218.65,Cash,Jessica Jackson
S01456,CU0051,C0179,2024-02-18,3,21019.1,Credit,Robert Wang
S01457,CU0540,C0259,2023-12-30,1,53153.86,Credit,Katie Hardy
S01458,CU0980,C0272,2024-02-06,2,90327.99,Installment,Alexandra Thomas
S01459,CU1611,C0330,2025-05-12,2,24928.47,Credit,Angela Medina
S01460,CU1643,C0188,2025-04-29,1,57418.45,Credit,Derrick Johnson
S01461,CU1173,C0021,2025-04-18,2,77842.99,Installment,Catherine Mcdonald
S01462,CU1836,C0115,2024-01-22,2,93003.73,Cash,Arthur Elliott
S01463,CU1836,C0483,2024-08-06,1,47424.34,Cash,Elizabeth Carter
S01464,CU1527,C0162,2025-04-02,2,53029.04,Installment,Sophia Mack
S01465,CU1444,C0486,2024-04-21,1,28837.37,Credit,John Harrington
S01466,CU1328,C0281,2025-05-31,1,31479.48,Credit,Alvin Matthews
S01467,CU0029,C0290,2023-11-28,3,86296.57,Credit,Alan Mcintyre
S01468,CU1872,C0432,2025-07-22,1,96145.47,Installment,Michael Luna
S01469,CU0840,C0472,2024-09-10,2,22161.57,Credit,David Parker
S01470,CU1087,C0053,2023-11-08,2,73491.29,Cash,Christopher Nguyen
S01471,CU1605,C0130,2023-02-04,3,27830.88,Credit,Joshua Carr
S01472,CU1643,C0397,2023-04-17,3,36298.75,Installment,Daniel Rush
S01473,CU1258,C0300,2024-07-14,1,31783.01,Credit,Brenda Davis
S01474,CU1213,C0393,2025-06-17,2,73386.71,Cash,Adrian Burns
S01475,CU1163,C0094,2023-11-12,2,77283.39,Cash,Danny Henry
S01476,CU1399,C0371,2022-12-11,1,57790.79,Installment,Jamie Stout
S01477,CU1343,C0485,2025-07-22,3,29067.06,Cash,Jason Wells
S01478,CU1099,C0329,2023-12-10,1,94438.93,Cash,Danielle Watkins
S01479,CU1509,C0483,2023-07-21,2,72038.01,Cash,Loretta Stanley
S01480,CU0933,C0267,2024-02-04,3,87349.77,Credit,April Ruiz
S01481,CU1374,C0169,2024-03-12,1,60988.32,Credit,Megan Stewart
S01482,CU0584,C0321,2024-06-18,2,60012.05,Cash,Cesar Valenzuela
S01483,CU0172,C0125,2024-08-21,2,99303.86,Cash,Sarah Beck
S01484,CU1649,C0375,2024-06-27,3,82146.79,Credit,Kristy Lopez
S01485,CU1536,C0029,2023-12-19,3,39366.5,Credit,Keith Cross
S01486,CU1737,C0351,2023-05-06,1,52255.33,Installment,Stephen Burke
S01487,CU0751,C0489,2022-12-18,1,98629.71,Cash,Henry Clark
S01488,CU1968,C0114,2023-04-12,2,88791.09,Installment,Danny Peterson
S01489,CU0041,C0298,2024-11-23,3,57783.35,Cash,Tyrone Medina
S01490,CU0775,C0363,2025-04-05,3,83472.12,Credit,Shane Anderson
S01491,CU1245,C0365,2024-11-22,2,35595.21,Credit,Elizabeth Huynh
S01492,CU0239,C0284,2024-07-11,1,90896.83,Installment,Steven Beard
S01493,CU1454,C0100,2025-04-20,2,82604.84,Credit,Alicia Reed
S01494,CU1369,C0143,2023-10-06,2,76655.65,Installment,Scott Boyd
S01495,CU1389,C0056,2025-09-24,2,67120.66,Installment,Steven Ward
S01496,CU1939,C0195,2023-06-06,1,96178.45,Cash,Mr. Victor Ross
S01497,CU0847,C0219,2023-11-10,2,82892.87,Credit,Alicia Martinez
S01498,CU0729,C0448,2022-11-28,3,79721.54,Credit,Cindy Mcgrath
S01499,CU0181,C0078,2023-12-23,1,69331.39,Installment,Nathan Weaver
S01500,CU0882,C0219,2023-01-29,1,67201.62,Credit,Evan Morrison
S01501,CU0749,C0493,2025-03-05,2,49273.65,Installment,Anita Flores
S01502,CU1600,C0436,2025-10-29,3,27118.29,Cash,Jeremy Anderson
S01503,CU1867,C0044,2025-09-14,2,96701.8,Installment,Jessica Kelly DDS
S01504,CU1275,C0439,2023-09-26,2,62928.12,Installment,Jose Richard
S01505,CU0759,C0266,2023-09-05,3,99573.56,Installment,Cynthia Lopez
S01506,CU1541,C0242,2023-05-17,3,60693.93,Credit,Kimberly Lyons
S01507,CU1858,C0116,2024-03-30,2,52546.79,Cash,Veronica Rodriguez
S01508,CU1249,C0018,2024-03-03,3,84547.67,Cash,Lauren Ortiz
S01509,CU0571,C0038,2024-11-15,2,29941.11,Installment,Yvonne Martin
S01510,CU1264,C0375,2023-01-20,2,57059.5,Credit,Michael Robinson
S01511,CU1944,C0209,2024-09-07,2,54595.96,Installment,Melinda Lambert
S01512,CU0734,C0010,2024-11-19,2,45896.95,Installment,Stephanie Williams
S01513,CU0107,C0380,2025-08-05,1,99288.61,Cash,Shawn Carter
S01514,CU0328,C0305,2024-09-24,3,53343.89,Credit,Zachary Wilkinson
S01515,CU0887,C0058,2025-07-14,2,53739.92,Credit,Dustin Mitchell
S01516,CU0884,C0123,2024-12-05,1,50094.85,Cash,David Bruce
S01517,CU0116,C0257,2024-04-20,2,88891.41,Cash,Crystal Williams
S01518,CU0535,C0145,2022-12-10,3,77272.16,Cash,Linda Douglas
S01519,CU1019,C0279,2025-09-20,2,33280.21,Cash,Monica Washington
S01520,CU0110,C0217,2023-02-20,2,36637.59,Credit,Christine Lane
S01521,CU0821,C0244,2024-08-23,3,80418.75,Credit,Gary Perry
S01522,CU1031,C0398,2023-11-23,2,42073.24,Cash,Deborah Wood
S01523,CU1460,C0151,2025-01-04,3,18549.97,Installment,Erika Peterson
S01524,CU1571,C0242,2024-11-26,2,27195.95,Credit,Sheena Jones
S01525,CU1005,C0109,2023-03-13,3,34218.1,Cash,Noah Parker
S01526,CU1176,C0181,2024-04-12,1,80231.44,Installment,Ralph Brooks
S01527,CU1712,C0068,2024-12-29,1,50891.85,Credit,Jacqueline Long
S01528,CU1221,C0176,2023-09-11,3,62490.61,Installment,Jonathan Garrett
S01529,CU1263,C0356,2024-05-14,1,97583.87,Credit,Katelyn Ortega
S01530,CU0475,C0018,2025-07-07,3,74289.37,Installment,Richard Bryan
S01531,CU0075,C0306,2025-05-21,1,16449.11,Credit,Tonya Heath
S01532,CU0217,C0156,2023-02-26,2,88479.03,Cash,Tyler Peterson DVM
S01533,CU0704,C0099,2024-08-18,3,55733.57,Installment,Dean Rojas
S01534,CU1909,C0318,2023-03-18,1,99705.41,Credit,Elizabeth Buckley
S01535,CU0307,C0209,2024-11-04,3,44409.13,Credit,Mary Fleming
S01536,CU1468,C0355,2023-03-17,2,98435.31,Cash,Mandy Smith
S01537,CU1220,C0183,2024-04-09,1,83732.0,Credit,Catherine Alvarado
S01538,CU1712,C0050,2025-05-17,2,19657.01,Cash,Christopher Harris
S01539,CU1538,C0456,2023-05-08,3,91216.89,Installment,Connie Chambers
S01540,CU1364,C0187,2024-01-31,2,81647.42,Installment,Mary Hernandez
S01541,CU0267,C0398,2023-05-14,3,50145.67,Installment,Vanessa Hopkins
S01542,CU1566,C0418,2024-08-06,3,26182.27,Installment,Kelly Young
S01543,CU1182,C0224,2024-01-11,3,83169.74,Cash,Melissa Shannon
S01544,CU0432,C0313,2023-02-22,3,86757.66,Credit,Joseph Walter
S01545,CU0991,C0339,2025-02-28,3,38289.83,Installment,Eric Gonzalez
S01546,CU0610,C0218,2025-06-22,1,37874.69,Cash,Kelly Thompson
S01547,CU1514,C0346,2023-11-16,1,36105.16,Credit,Patricia Smith
S01548,CU0887,C0382,2024-01-17,1,79591.53,Cash,Barbara Thompson
S01549,CU0016,C0003,2025-09-25,2,58313.09,Credit,Darrell Gonzalez
S01550,CU0567,C0127,2023-01-01,2,49657.84,Cash,Grace Newman
S01551,CU1345,C0282,2024-08-15,1,79187.84,Credit,Kim Vazquez
S01552,CU0746,C0209,2025-05-07,3,36853.63,Credit,Justin Young
S01553,CU0478,C0364,2023-05-22,2,99621.32,Credit,Jessica Price
S01554,CU0849,C0137,2024-08-03,3,82455.99,Credit,Cheyenne Clayton
S01555,CU1611,C0496,2023-10-28,3,90037.77,Installment,Jeffery Miller
S01556,CU1201,C0341,2024-06-09,1,34125.35,Cash,Elizabeth Thompson
S01557,CU0280,C0343,2023-04-04,2,18624.83,Installment,Bonnie Williams
S01558,CU0451,C0003,2022-11-08,2,96667.19,Installment,Erika Sparks
S01559,CU0043,C0079,2023-01-20,3,80843.28,Installment,Mr. Christopher Baker
S01560,CU0403,C0445,2025-07-17,2,71789.86,Cash,Theresa Marsh
S01561,CU0389,C0444,2024-01-10,3,86518.71,Installment,Derek Bowman
S01562,CU0162,C0147,2024-01-03,3,20909.72,Cash,Erin Dunn
S01563,CU0327,C0048,2024-08-27,2,32951.61,Credit,Rachel Rangel
S01564,CU0519,C0073,2024-12-02,1,46558.86,Cash,Terry Martinez
S01565,CU0437,C0130,2023-02-16,1,74481.44,Cash,William Miller
S01566,CU1075,C0474,2022-11-06,3,40895.21,Installment,Randall Cooper
S01567,CU1027,C0284,2024-11-25,3,48704.64,Cash,William Leblanc
S01568,CU0725,C0211,2024-08-20,1,30953.19,Cash,Denise Bruce
S01569,CU1822,C0122,2023-02-07,2,29679.02,Cash,Victor Dunn
S01570,CU0307,C0181,2023-01-17,1,34252.37,Credit,Carl Jordan
S01571,CU0078,C0264,2022-12-23,3,46625.65,Installment,Michelle Riley
S01572,CU1343,C0099,2024-03-03,1,97791.74,Installment,Mary Harris
S01573,CU1779,C0498,2024-08-10,2,31807.01,Credit,Jared Gray
S01574,CU0683,C0144,2023-12-03,1,52968.83,Credit,Aaron Johnson
S01575,CU0674,C0381,2025-08-07,3,47137.27,Credit,Michael Molina
S01576,CU1825,C0156,2022-11-26,1,81466.57,Credit,Anna Johnson
S01577,CU0562,C0286,2024-09-10,1,90490.16,Installment,Larry Mitchell
S01578,CU1769,C0369,2025-06-23,1,32925.98,Cash,Tiffany Bowers
S01579,CU1048,C0006,2023-07-24,2,66967.02,Installment,Andrew Orr
S01580,CU0877,C0400,2024-03-15,2,77918.49,Credit,Scott Valdez
S01581,CU1416,C0009,2025-01-12,1,78703.0,Installment,Lauren Dorsey
S01582,CU1072,C0139,2023-08-13,1,16890.24,Credit,Peter Jackson
S01583,CU0681,C0060,2025-06-03,1,68206.05,Installment,Kelly Parrish
S01584,CU1604,C0291,2023-01-10,3,92532.54,Credit,Glenn Ward
S01585,CU1800,C0191,2024-11-02,3,72269.33,Installment,Melvin Callahan
S01586,CU1221,C0057,2023-08-13,1,52940.36,Installment,Mrs. Alexandra Taylor PhD
S01587,CU0575,C0364,2024-02-27,2,64963.94,Cash,Albert Torres
S01588,CU1526,C0424,2025-10-30,1,86674.12,Cash,Joshua Casey
S01589,CU0068,C0131,2024-11-28,2,49386.54,Cash,Michael Jackson
S01590,CU1742,C0351,2025-10-24,3,30137.35,Cash,Alexandra Ortiz
S01591,CU0849,C0092,2023-03-14,1,26522.63,Installment,Kristen Mckinney
S01592,CU1521,C0138,2025-02-10,1,53189.89,Installment,Marc Smith
S01593,CU0691,C0058,2024-02-18,3,29563.66,Credit,Daniel Rodriguez
S01594,CU0298,C0217,2024-05-01,3,32863.64,Installment,Audrey Moore
S01595,CU1040,C0229,2025-07-05,1,67756.28,Cash,Robert Sanchez
S01596,CU1688,C0319,2023-08-23,3,53618.95,Installment,Francisco Bennett
S01597,CU0969,C0137,2025-09-29,3,85668.54,Cash,Russell Powell
S01598,CU1387,C0057,2025-02-27,3,48017.81,Cash,Jacqueline Hill
S01599,CU1983,C0431,2025-09-28,2,69732.78,Credit,Zachary Reed
S01600,CU0054,C0065,2025-08-31,3,98121.45,Installment,Heather Marshall
S01601,CU0630,C0037,2025-02-28,2,61770.17,Installment,Carrie Powers
S01602,CU1955,C0322,2024-12-08,1,52152.98,Installment,Joy Weeks
S01603,CU0673,C0037,2024-09-29,3,96049.98,Installment,Briana Castro
S01604,CU0229,C0470,2025-05-18,2,86384.91,Credit,Christine Hale
S01605,CU1958,C0348,2025-01-13,2,40308.87,Installment,Jeffrey Hines
S01606,CU1339,C0050,2022-12-22,3,55475.3,Cash,Benjamin Keller
S01607,CU0243,C0444,2025-04-26,1,63189.4,Installment,Jeffery Skinner
S01608,CU0951,C0320,2025-08-23,1,56049.52,Cash,Gregory Pierce
S01609,CU0384,C0456,2023-08-28,3,94533.9,Credit,Debra Welch
S01610,CU0971,C0368,2025-04-05,3,27424.68,Installment,Stephen Davis
S01611,CU1898,C0445,2025-06-03,1,73363.02,Credit,Charles White
S01612,CU0437,C0134,2025-03-26,1,15276.18,Credit,Heather Melton
S01613,CU0027,C0297,2023-09-30,1,88828.47,Credit,Robert Wagner
S01614,CU0512,C0394,2023-03-04,2,86506.89,Credit,Gary Weaver
S01615,CU0426,C0375,2025-04-27,2,32533.87,Credit,Alicia Massey
S01616,CU0840,C0439,2023-07-22,2,55258.17,Credit,Marc Meyers
S01617,CU1419,C0138,2024-11-18,3,97604.07,Installment,Heather Lynch
S01618,CU1325,C0078,2023-11-08,3,29164.38,Installment,Tammy Fitzpatrick
S01619,CU0772,C0027,2023-08-24,2,80704.92,Installment,Benjamin Kim
S01620,CU0380,C0040,2025-10-13,1,98374.14,Cash,Shelby Collins
S01621,CU1894,C0224,2025-06-11,1,76474.81,Cash,Adam Jones
S01622,CU0957,C0254,2023-11-22,1,45277.92,Installment,John Gonzales
S01623,CU0305,C0165,2024-11-19,1,47059.55,Credit,Jordan Roberts
S01624,CU0273,C0283,2024-12-16,1,99122.86,Credit,Jesse Hill
S01625,CU1927,C0034,2024-08-24,2,47090.81,Cash,Christian Salazar
S01626,CU0537,C0237,2023-05-28,2,47108.33,Installment,Maria Saunders
S01627,CU1802,C0425,2024-06-10,2,91699.69,Installment,Jill Edwards
